episode,step,entity,x,y,z,yaw,reward,monitor_rew,dist_rew
1,147,DRONE,706.7671902872013,490.7210011535972,250.09957885742188,-36.48029708862305,0.0,0.0,0.0
1,148,PIGEON,14.276918131237043,-38.42935166277847,0.0,0,0,0,0
1,148,DRONE,711.1286919809269,494.150621896395,251.73324584960938,-36.73859405517578,0.0,0.0,0.0
1,149,PIGEON,17.92595692339196,-41.53137999736014,0.0,0,0,0,0
1,149,DRONE,715.4901936746525,497.5802426391929,253.36691284179688,-36.996891021728516,0.0,0.0,0.0
1,150,PIGEON,20.046319667223408,-43.37682590659986,0.0,0,0,0,0
1,150,DRONE,719.851695368378,501.0098633819907,255.00057983398438,-37.25518798828125,0.0,0.0,0.0
1,151,PIGEON,22.251560940348476,-46.50804746113714,0.0,0,0,0,0
1,151,DRONE,724.2131970621036,504.4394841247886,256.6342468261719,-37.513484954833984,0.0,0.0,0.0
1,152,PIGEON,24.130285459099127,-50.82239735866656,0.0,0,0,0,0
1,152,DRONE,728.5746987558292,507.86910486758643,258.2679138183594,-37.77178192138672,0.0,0.0,0.0
1,153,PIGEON,26.831335011104134,-55.81414094486254,0.0,0,0,0,0
1,153,DRONE,732.9362004495548,511.2987256103843,259.9015808105469,-38.03007888793945,0.0,0.0,0.0
1,154,PIGEON,30.273260538824637,-59.19859575922546,0.0,0,0,0,0
1,154,DRONE,737.2977021432804,514.7283463531821,261.5352478027344,-38.28837585449219,0.0,0.0,0.0
1,155,PIGEON,32.11396578085996,-61.426142342511554,0.0,0,0,0,0
1,155,DRONE,741.659203837006,518.15796709598,263.1689147949219,-38.54667282104492,0.0,0.0,0.0
1,156,PIGEON,33.70387420412026,-61.932419135904034,0.0,0,0,0,0
1,156,DRONE,746.0207055307316,521.5875878387778,264.8025817871094,-38.804969787597656,0.0,0.0,0.0
1,157,PIGEON,36.1177911826441,-61.25505802686649,0.0,0,0,0,0
1,157,DRONE,750.3822072244571,525.0172085815757,266.4362487792969,-39.06326675415039,0.0,0.0,0.0
1,158,PIGEON,39.78664314534892,-60.750344697029036,0.0,0,0,0,0
1,158,DRONE,754.7437089181827,528.4468293243735,268.0699157714844,-39.321563720703125,0.0,0.0,0.0
1,159,PIGEON,42.844762543122734,-61.77614947573481,0.0,0,0,0,0
1,159,DRONE,759.1052106119083,531.8764500671714,269.7035827636719,-39.57986068725586,0.0,0.0,0.0
1,160,PIGEON,46.51751791279923,-63.88376207283098,0.0,0,0,0,0
1,160,DRONE,763.4667123056339,535.3060708099692,271.3372497558594,-39.838157653808594,0.0,0.0,0.0
1,161,PIGEON,48.33732796100275,-65.5737673603509,0.0,0,0,0,0
1,161,DRONE,767.8282139993595,538.7356915527671,272.9709167480469,-40.09645462036133,0.0,0.0,0.0
1,162,PIGEON,51.270061316557026,-67.85188691829387,0.0,0,0,0,0
1,162,DRONE,772.1897156930851,542.165312295565,274.6045837402344,-40.35475158691406,0.0,0.0,0.0
1,163,PIGEON,52.43205424185644,-70.16121378653891,0.0,0,0,0,0
1,163,DRONE,776.5512173868107,545.5949330383628,276.2382507324219,-40.6130485534668,0.0,0.0,0.0
1,164,PIGEON,52.14632767059595,-71.54891704986427,0.0,0,0,0,0
1,164,DRONE,780.9127190805362,549.0245537811606,277.8719177246094,-40.87134552001953,0.0,0.0,0.0
1,165,PIGEON,51.97815201009111,-74.29520861712835,0.0,0,0,0,0
1,165,DRONE,785.2742207742618,552.4541745239585,279.5055847167969,-41.129642486572266,0.0,0.0,0.0
1,166,PIGEON,52.12691457959755,-78.23654023636689,0.0,0,0,0,0
1,166,DRONE,789.6357224679874,555.8837952667564,281.1392517089844,-41.387939453125,0.0,0.0,0.0
1,167,PIGEON,51.21837681274943,-82.86232667561664,0.0,0,0,0,0
1,167,DRONE,793.997224161713,559.3134160095542,282.7729187011719,-41.646236419677734,0.0,0.0,0.0
1,168,PIGEON,51.06819019248968,-88.36883162894195,0.0,0,0,0,0
1,168,DRONE,798.3587258554386,562.743036752352,284.4065856933594,-41.90453338623047,0.0,0.0,0.0
1,169,PIGEON,50.87732313911329,-94.82365159205062,0.0,0,0,0,0
1,169,DRONE,802.7202275491642,566.1726574951499,286.0402526855469,-42.1628303527832,0.0,0.0,0.0
1,170,PIGEON,50.3361646046747,-99.17918085319981,0.0,0,0,0,0
1,170,DRONE,807.0817292428898,569.6022782379478,287.6739196777344,-42.42112731933594,0.0,0.0,0.0
1,171,PIGEON,49.45436839134882,-101.65203257511405,0.0,0,0,0,0
1,171,DRONE,811.4432309366154,573.0318989807456,289.3075866699219,-42.67942428588867,0.0,0.0,0.0
1,172,PIGEON,50.140166190813844,-103.62994401217148,0.0,0,0,0,0
1,172,DRONE,815.8047326303409,576.4615197235435,290.9412536621094,-42.937721252441406,0.0,0.0,0.0
1,173,PIGEON,51.88752461891892,-104.42376685983992,0.0,0,0,0,0
1,173,DRONE,820.1662343240665,579.8911404663413,292.5749206542969,-43.19601821899414,0.0,0.0,0.0
1,174,PIGEON,53.480982980919805,-106.63806270489052,0.0,0,0,0,0
1,174,DRONE,824.5277360177921,583.3207612091392,294.2085876464844,-43.454315185546875,0.0,0.0,0.0
1,175,PIGEON,54.63659263379846,-107.15701033053384,0.0,0,0,0,0
1,175,DRONE,828.8892377115177,586.750381951937,295.8422546386719,-43.71261215209961,0.0,0.0,0.0
1,176,PIGEON,54.286657261269,-107.06019768764637,0.0,0,0,0,0
1,176,DRONE,833.2507394052433,590.1800026947349,297.4759216308594,-43.970909118652344,0.0,0.0,0.0
1,177,PIGEON,52.78204429591777,-107.8866759602749,0.0,0,0,0,0
1,177,DRONE,837.6122410989689,593.6096234375327,299.1095886230469,-44.22920608520508,0.0,0.0,0.0
1,178,PIGEON,50.197793971556116,-107.77210248288387,0.0,0,0,0,0
1,178,DRONE,841.9737427926945,597.0392441803306,300.7432556152344,-44.48750305175781,0.0,0.0,0.0
1,179,PIGEON,49.360187818121815,-107.85661309309268,0.0,0,0,0,0
1,179,DRONE,846.33524448642,600.4688649231284,302.3769226074219,-44.74580001831055,0.0,0.0,0.0
1,180,PIGEON,48.363636685689514,-106.4524382042506,0.0,0,0,0,0
1,180,DRONE,850.6967461801456,603.8984856659263,304.0105895996094,-45.00409698486328,0.0,0.0,0.0
1,181,PIGEON,47.464574685243285,-106.68867923946543,0.0,0,0,0,0
1,181,DRONE,855.0582478738712,607.3281064087241,305.6442565917969,-45.262393951416016,0.0,0.0,0.0
1,182,PIGEON,45.214794731660994,-107.31915026458128,0.0,0,0,0,0
1,182,DRONE,859.4197495675968,610.757727151522,307.2779235839844,-45.52069091796875,0.0,0.0,0.0
1,183,PIGEON,41.805686641119095,-107.30890946621696,0.0,0,0,0,0
1,183,DRONE,863.7812512613224,614.1873478943198,308.9115905761719,-45.778987884521484,0.0,0.0,0.0
1,184,PIGEON,40.17936705766519,-106.88618494958581,0.0,0,0,0,0
1,184,DRONE,868.142752955048,617.6169686371177,310.5452575683594,-46.03728485107422,0.0,0.0,0.0
1,185,PIGEON,37.59562639726474,-105.50799484532345,0.0,0,0,0,0
1,185,DRONE,872.5042546487736,621.0465893799155,312.1789245605469,-46.29558181762695,0.0,0.0,0.0
1,186,PIGEON,33.87229300910217,-103.72385096825111,0.0,0,0,0,0
1,186,DRONE,876.8657563424991,624.4762101227134,313.8125915527344,-46.55387878417969,0.0,0.0,0.0
1,187,PIGEON,29.025595016648893,-102.00459766269381,0.0,0,0,0,0
1,187,DRONE,881.2272580362247,627.9058308655112,315.4462585449219,-46.81217575073242,0.0,0.0,0.0
1,188,PIGEON,23.272466864673756,-101.01837654226512,0.0,0,0,0,0
1,188,DRONE,885.5887597299503,631.3354516083091,317.0799255371094,-47.070472717285156,0.0,0.0,0.0
1,189,PIGEON,16.704606726620927,-100.69449328512432,0.0,0,0,0,0
1,189,DRONE,889.9502614236759,634.7650723511069,318.7135925292969,-47.32876968383789,0.0,0.0,0.0
1,190,PIGEON,9.330976910447578,-100.06993553388254,0.0,0,0,0,0
1,190,DRONE,894.3117631174015,638.1946930939048,320.3472595214844,-47.587066650390625,0.0,0.0,0.0
1,191,PIGEON,2.2011318950200813,-100.92430119594043,0.0,0,0,0,0
1,191,DRONE,898.6732648111271,641.6243138367026,321.9809265136719,-47.84536361694336,0.0,0.0,0.0
1,192,PIGEON,-2.7316766089286793,-101.91138076603781,0.0,0,0,0,0
1,192,DRONE,903.0347665048527,645.0539345795005,323.6145935058594,-48.103660583496094,0.0,0.0,0.0
1,193,PIGEON,-6.519826302088452,-104.15093954147163,0.0,0,0,0,0
1,193,DRONE,907.3962681985782,648.4835553222983,325.2482604980469,-48.36195755004883,0.0,0.0,0.0
1,194,PIGEON,-9.411635569396935,-104.75864777071371,0.0,0,0,0,0
1,194,DRONE,911.7577698923038,651.9131760650962,326.8819274902344,-48.62025451660156,0.0,0.0,0.0
1,195,PIGEON,-10.557939920184822,-105.66491849660831,0.0,0,0,0,0
1,195,DRONE,916.1192715860294,655.342796807894,328.5155944824219,-48.8785514831543,0.0,0.0,0.0
1,196,PIGEON,-13.081450541365337,-106.32428279026443,0.0,0,0,0,0
1,196,DRONE,920.480773279755,658.7724175506919,330.1492614746094,-49.13684844970703,0.0,0.0,0.0
1,197,PIGEON,-16.852240328267378,-106.95101496318574,0.0,0,0,0,0
1,197,DRONE,924.8422749734806,662.2020382934897,331.7829284667969,-49.395145416259766,0.0,0.0,0.0
1,198,PIGEON,-20.49408433010003,-106.03573963780372,0.0,0,0,0,0
1,198,DRONE,929.2037766672062,665.6316590362876,333.4165954589844,-49.6534423828125,0.0,0.0,0.0
1,199,PIGEON,-22.578498846910044,-106.12092867638624,0.0,0,0,0,0
1,199,DRONE,933.5652783609318,669.0612797790855,335.0502624511719,-49.911739349365234,0.0,0.0,0.0
